Number of files: 500
carryingcap_is,carryingcap_main,crown_age,init_n_main_cls,init_n_main_sps,ana,clado_is,clado_main,ext_is,ext_main,mig_to_is,rng_seed,lambda_c,mu,K,gamma,lambda_a,loglik,df,conv,lambda_c,mu,K,gamma,lambda_a,loglik,df,conv
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,4,0.466094,1.19171e-05,2.12365,0.00127608,5.03518e-07,-197.678,5,0,0.131222,3.60755e-08,6.1487,0.000799173,8.03771e-10,-152.392,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,4,0.466094,1.19171e-05,2.12365,0.00127608,5.03518e-07,-197.678,5,0,0.0952733,6.281e-09,8.2421,0.000934787,0.727384,-156.145,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,4,0.583935,2.56593e-10,2.05952,0.00107216,1.33232e-06,-171.411,5,0,0.497214,0.0870596,5,0.000823131,142343,-133.742,5,0
15,1100,15,1000,1000,0.87,0.2,0,0.09,0,0.002,4,0.583935,2.56593e-10,2.05952,0.00107216,1.33232e-06,-171.411,5,0,0.52327,7.28072e-08,2.0633,0.000939498,0.0638359,-152.358,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,5,0.466094,1.19171e-05,2.12365,0.00127608,5.03518e-07,-197.678,5,0,0.813565,0.0293006,2.07943,0.00122159,0.340627,-175.004,5,0
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,5,0.466094,1.19171e-05,2.12365,0.00127608,5.03518e-07,-197.678,5,0,0.505499,1.38847e-06,2.03115,0.00100629,0.278121,-149.975,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,5,0.583935,2.56593e-10,2.05952,0.00107216,1.33232e-06,-171.411,5,0,0.198167,2.66204e-07,3.13549,0.00120302,5.37629e-06,-200.036,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,5,0.147195,8.17301e-06,5.87091,0.00100235,4.34096e-06,-174.268,5,0,0.813565,0.0293006,2.07943,0.00122159,0.340627,-175.004,5,0
15,1100,15,1000,1000,0.87,0.2,0,0.09,0,0.002,5,0.147195,8.17301e-06,5.87091,0.00100235,4.34096e-06,-174.268,5,0,0.813565,0.0293006,2.07943,0.00122159,0.340627,-175.004,5,0
NA
NA
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,6,0.461315,0.0624914,3.10599,0.00128622,3.29103e-06,-178.496,5,0,0.294055,1.08253e-08,3.37901,0.00106984,1.37587e-08,-183.87,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,6,0.115527,2.11607e-06,7.97709,0.000934879,1.08234e-05,-181.304,5,0,0.114815,6.51522e-05,8.29938,0.000930432,0.128077,-178.764,5,0
15,1100,15,1000,1000,0.87,0.2,0,0.09,0,0.002,6,0.112233,4.40031e-06,9.1098,0.000933232,2.14081e-06,-177.326,5,0,0.262716,0.0362511,4.44182,0.001295,1.29549e-08,-203.56,5,0
NA
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,7,0.112233,4.40031e-06,9.1098,0.000933232,2.14081e-06,-177.326,5,0,0.262716,0.0362511,4.44182,0.001295,1.29549e-08,-203.56,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,7,0.112233,4.40031e-06,9.1098,0.000933232,2.14081e-06,-177.326,5,0,0.640789,0.0466901,3.11019,0.00111453,0.227581,-177.149,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,7,0.112233,4.40031e-06,9.1098,0.000933232,2.14081e-06,-177.326,5,0,0.299611,0.111428,5.89298,0.00117285,1.02053e-06,-152.828,5,0
15,1100,15,1000,1000,0.87,0.2,0,0.09,0,0.002,7,0.155302,1.44766e-06,8.69178,0.000801547,3.41241e-06,-165.342,5,0,0.155302,1.44766e-06,8.69178,0.000801547,3.41241e-06,-165.342,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,8,0.133923,3.40116e-06,6.61991,0.000939467,1.20292e-06,-172.015,5,0,0.213442,0.0358758,4.53189,0.00108028,0.033684,-166.418,5,0
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,8,0.398701,0.0553179,3.29345,0.00135069,6.40126e-08,-186.342,5,0,0.128694,1.80503e-05,4.78941,0.000735307,0.0321877,-135.025,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,8,0.159735,4.70114e-06,5.00001,0.000936817,2.10299e-06,-188.927,5,0,0.109525,1.45975e-07,18.9227,0.000669249,0.058592,-134.653,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,8,0.159735,4.70114e-06,5.00001,0.000936817,2.10299e-06,-188.927,5,0,0.109525,1.45975e-07,18.9227,0.000669249,0.058592,-134.653,5,0
15,1100,15,1000,1000,0.87,0.2,0,0.09,0,0.002,8,0.150918,3.33722e-06,4,0.00126808,3.77656e-05,-217.06,5,0,0.640789,0.0466901,3.11019,0.00111453,0.227581,-177.149,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,9,0.133411,2.044e-05,4.55177,0.00114064,9.10206e-06,-204.757,5,0,0.111568,9.42939e-08,3.99992,0.000935679,0.0805781,-151.702,5,0
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,9,0.163897,0.00424628,4.45626,0.000881467,4.86572e-05,-161.636,5,0,0.371376,0.0673401,3.20715,0.00142501,0.209547,-178.555,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,9,0.133411,2.044e-05,4.55177,0.00114064,9.10206e-06,-204.757,5,0,0.314304,0.0233895,3.25845,0.000940861,28.5662,-140.623,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,9,0.163897,0.00424628,4.45626,0.000881467,4.86572e-05,-161.636,5,0,0.371376,0.0673401,3.20715,0.00142501,0.209547,-178.555,5,0
15,1100,15,1000,1000,0.87,0.2,0,0.09,0,0.002,9,0.163897,0.00424628,4.45626,0.000881467,4.86572e-05,-161.636,5,0,0.119017,2.64623e-07,6.97662,0.000936808,0.0661992,-169.532,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,10,0.147195,8.17301e-06,5.87091,0.00100235,4.34096e-06,-174.268,5,0,0.111568,9.42939e-08,3.99992,0.000935679,0.0805781,-151.702,5,0
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,10,0.320801,0.0518203,3.17914,0.00153084,3.19336e-08,-201.55,5,0,2.55729,0.0418137,2.0077,0.00112217,10301,-154.125,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,10,0.147195,8.17301e-06,5.87091,0.00100235,4.34096e-06,-174.268,5,0,0.141734,2.27109e-07,5,0.000802458,0.0417361,-148.191,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,10,1.01774,0.0766529,3.10121,0.00105929,489540,-166.676,5,0,0.134179,2.07463e-05,6.75303,0.000673892,5.84065e-06,-130.645,5,0
15,1100,15,1000,1000,0.87,0.2,0,0.09,0,0.002,10,0.407,0.0197476,3.07809,0.00106782,1.69388e-06,-174.666,5,0,0.294055,1.08253e-08,3.37901,0.00106984,1.37587e-08,-183.87,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,11,0.245948,0.0365784,4.38501,0.00114757,2.34946e-08,-178.265,5,0,0.310951,4.10368e-07,2.18599,0.000945328,0.130693,-149.912,5,0
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,11,0.320801,0.0518203,3.17914,0.00153084,3.19336e-08,-201.55,5,0,2.55729,0.0418137,2.0077,0.00112217,10301,-154.125,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,11,0.147195,8.17301e-06,5.87091,0.00100235,4.34096e-06,-174.268,5,0,0.111568,9.42939e-08,3.99992,0.000935679,0.0805781,-151.702,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,11,0.765988,0.0989421,3.10426,0.00115973,1.42244e-06,-155.869,5,0,0.17714,2.71158e-08,3.38769,0.000803222,1.77738e-10,-141.025,5,0
15,1100,15,1000,1000,0.87,0.2,0,0.09,0,0.002,11,0.765988,0.0989421,3.10426,0.00115973,1.42244e-06,-155.869,5,0,0.277117,0.0169956,3.54816,0.000710284,0.123936,-124.837,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,12,0.477948,0.0190565,3.07409,0.00133471,4.59653e-07,-198.034,5,0,0.39672,0.0248415,3.10723,0.00108116,1.16157e-06,-174.783,5,0
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,12,0.765988,0.0989421,3.10426,0.00115973,1.42244e-06,-155.869,5,0,0.249958,0.00471309,3.14547,0.00088947,1.78978e-06,-155.083,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,12,0.147195,8.17301e-06,5.87091,0.00100235,4.34096e-06,-174.268,5,0,0.141734,2.27109e-07,5,0.000802458,0.0417361,-148.191,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,12,0.1441,8.36572e-06,6.19378,0.000735613,1.41822e-06,-147.19,5,0,0.121809,1.25816e-07,4,0.000736327,0.0645904,-130.43,5,0
15,1100,15,1000,1000,0.87,0.2,0,0.09,0,0.002,12,0.407,0.0197476,3.07809,0.00106782,1.69388e-06,-174.666,5,0,0.269807,0.0363829,3.22076,0.00123043,0.00335173,-169.082,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,13,0.477948,0.0190565,3.07409,0.00133471,4.59653e-07,-198.034,5,0,1.05605,2.1366e-07,2.06157,0.000939036,1716.19,-150.34,5,0
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,13,0.147195,8.17301e-06,5.87091,0.00100235,4.34096e-06,-174.268,5,0,0.505499,1.38847e-06,2.03115,0.00100629,0.278121,-149.975,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,13,0.133923,3.40116e-06,6.61991,0.000939467,1.20292e-06,-172.015,5,0,0.444101,0.143531,3.43777,0.00149442,1.18965,-151.889,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,13,0.477948,0.0190565,3.07409,0.00133471,4.59653e-07,-198.034,5,0,0.216319,9.20908e-07,2.30613,0.00133346,0.0732062,-203.627,5,0
15,1100,15,1000,1000,0.87,0.2,0,0.09,0,0.002,13,0.477948,0.0190565,3.07409,0.00133471,4.59653e-07,-198.034,5,0,0.401292,0.0768633,4.43932,0.000833629,202532,-133.413,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,14,0.487146,0.0852553,4.17886,0.00125061,1.86283e-06,-178.783,5,0,0.31873,0.00677301,3.12566,0.00130028,0.272951,-194.94,5,0
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,14,0.147195,8.17301e-06,5.87091,0.00100235,4.34096e-06,-174.268,5,0,0.52327,7.28072e-08,2.0633,0.000939498,0.0638359,-152.358,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,14,0.147195,8.17301e-06,5.87091,0.00100235,4.34096e-06,-174.268,5,0,0.505499,1.38847e-06,2.03115,0.00100629,0.278121,-149.975,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,14,0.388009,0.042892,3.1432,0.000918199,1.31231e-06,-143.339,5,0,0.216319,9.20908e-07,2.30613,0.00133346,0.0732062,-203.627,5,0
15,1100,15,1000,1000,0.87,0.2,0,0.09,0,0.002,14,0.245948,0.0365784,4.38501,0.00114757,2.34946e-08,-178.265,5,0,0.354665,0.0268553,3.09531,0.00124048,2.24467e-06,-192.513,5,0
NA
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,15,0.238887,0.00685341,3.68279,0.000958181,5.42846e-09,-163.626,5,0,0.303128,0.0613361,4.31361,0.00115445,131936,-163.341,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,15,0.149702,6.44886e-08,6,0.000997993,8.03089e-06,-191.72,5,0,0.111024,1.2111e-08,3.64841,0.00107026,0.0566284,-172.37,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,15,1.31995,0.136148,3.1697,0.00105557,7.66889e-07,-154.007,5,0,0.136572,2.15774e-08,4.73159,0.000936586,5.54755e-07,-173.839,5,0
15,1100,15,1000,1000,0.87,0.2,0,0.09,0,0.002,15,1.31995,0.136148,3.1697,0.00105557,7.66889e-07,-154.007,5,0,0.245948,0.0365784,4.38501,0.00114757,2.34946e-08,-178.265,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,16,0.0910673,1.4795e-05,113.771,0.000665859,1.42775e-07,-137.818,5,0,0.916459,0.0420559,2.1236,0.000955734,0.669335,-141.149,5,0
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,16,0.10161,4.9952e-07,8.72304,0.00100011,3.31823e-06,-179.373,5,0,0.120268,8.29643e-06,9.39961,0.000931655,5.11455e-06,-180.158,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,16,0.238887,0.00685341,3.68279,0.000958181,5.42846e-09,-163.626,5,0,0.303128,0.0613361,4.31361,0.00115445,131936,-163.341,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,16,0.238887,0.00685341,3.68279,0.000958181,5.42846e-09,-163.626,5,0,0.303128,0.0613361,4.31361,0.00115445,131936,-163.341,5,0
15,1100,15,1000,1000,0.87,0.2,0,0.09,0,0.002,16,0.238887,0.00685341,3.68279,0.000958181,5.42846e-09,-163.626,5,0,0.361105,0.0911232,4.31631,0.00161652,4.13889e-06,-210.077,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,17,0.238887,0.00685341,3.68279,0.000958181,5.42846e-09,-163.626,5,0,0.269543,0.00351573,3.14482,0.000949567,0.0526027,-167.11,5,0
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,17,0.244317,0.0180424,5.52597,0.000995233,3.27543e-09,-178.644,5,0,0.839486,0.0850753,2.11782,0.00126832,0.624648,-150.543,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,17,0.10161,4.9952e-07,8.72304,0.00100011,3.31823e-06,-179.373,5,0,0.103754,3.1555e-08,11.9524,0.000934427,0.11357,-175.288,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,17,0.10161,4.9952e-07,8.72304,0.00100011,3.31823e-06,-179.373,5,0,0.391956,0.0874838,4.28557,0.00130593,0.214116,-176.145,5,0
15,1100,15,1000,1000,0.87,0.2,0,0.09,0,0.002,17,0.238887,0.00685341,3.68279,0.000958181,5.42846e-09,-163.626,5,0,0.269543,0.00351573,3.14482,0.000949567,0.0526027,-167.11,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,18,0.14217,8.9906e-06,6.33847,0.00113697,1.83156e-06,-198.017,5,0,0.240641,5.92345e-07,2.37904,0.000806647,0.0785002,-138.64,5,0
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,18,0.0910673,1.4795e-05,113.771,0.000665859,1.42775e-07,-137.818,5,0,0.916459,0.0420559,2.1236,0.000955734,0.669335,-141.149,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,18,0.10161,4.9952e-07,8.72304,0.00100011,3.31823e-06,-179.373,5,0,0.240641,5.92345e-07,2.37904,0.000806647,0.0785002,-138.64,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,18,0.10161,4.9952e-07,8.72304,0.00100011,3.31823e-06,-179.373,5,0,0.109525,1.45975e-07,18.9227,0.000669249,0.058592,-134.653,5,0
15,1100,15,1000,1000,0.87,0.2,0,0.09,0,0.002,18,0.10161,4.9952e-07,8.72304,0.00100011,3.31823e-06,-179.373,5,0,0.111024,1.2111e-08,3.64841,0.00107026,0.0566284,-172.37,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,19,0.492107,0.0105599,2.23643,0.00110327,1.4736e-07,-172.627,5,0,0.5657,0.0548308,3.2329,0.00130135,1.68523e+06,-206.557,5,0
NA
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,19,0.0910673,1.4795e-05,113.771,0.000665859,1.42775e-07,-137.818,5,0,0.310589,0.0843927,3.99991,0.00126293,3.71246e-07,-157.481,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,19,0.492107,0.0105599,2.23643,0.00110327,1.4736e-07,-172.627,5,0,0.364795,0.109027,4.63231,0.00122882,4.48523e-07,-156.888,5,0
15,1100,15,1000,1000,0.87,0.2,0,0.09,0,0.002,19,0.492107,0.0105599,2.23643,0.00110327,1.4736e-07,-172.627,5,0,0.364795,0.109027,4.63231,0.00122882,4.48523e-07,-156.888,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,20,0.155787,3.54305e-07,12.9206,0.000735051,6.25853e-07,-149.886,5,0,0.319678,0.0171948,2.11176,0.00114746,0.17223,-162.435,5,0
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,20,0.131222,3.60755e-08,6.1487,0.000799173,8.03771e-10,-152.392,5,0,0.19103,0.0213711,3.33493,0.00117575,0.46082,-173.671,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,20,0.492107,0.0105599,2.23643,0.00110327,1.4736e-07,-172.627,5,0,0.5657,0.0548308,3.2329,0.00130135,1.68523e+06,-206.557,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,20,0.492107,0.0105599,2.23643,0.00110327,1.4736e-07,-172.627,5,0,0.5657,0.0548308,3.2329,0.00130135,1.68523e+06,-206.557,5,0
15,1100,15,1000,1000,0.87,0.2,0,0.09,0,0.002,20,0.155787,3.54305e-07,12.9206,0.000735051,6.25853e-07,-149.886,5,0,0.233319,0.0276429,4.46017,0.000741986,6.989e-08,-132.138,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,21,3.44216,0.0312987,2.01685,0.00109847,9293.58,-158.136,5,0,0.124565,9.98079e-08,11.9605,0.000733748,0.154952,-143.792,5,0
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,21,0.503788,1.27167e-05,2.21811,0.000942735,1.29441e-05,-155.042,5,0,0.314304,0.0233895,3.25845,0.000940861,28.5662,-140.623,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,21,3.44216,0.0312987,2.01685,0.00109847,9293.58,-158.136,5,0,0.119448,3.47409e-08,8.69017,0.000867502,0.0879267,-170.867,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,21,0.10126,3.14975e-08,41.3845,0.000932518,2.40906e-09,-175.115,5,0,0.140091,1.07396e-06,7.51406,0.00086691,0.214244,-169.662,5,0
15,1100,15,1000,1000,0.87,0.2,0,0.09,0,0.002,21,0.10126,3.14975e-08,41.3845,0.000932518,2.40906e-09,-175.115,5,0,0.189159,2.34345e-06,3.72429,0.000867088,1.51282e-05,-153.312,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,22,0.293107,0.0048033,4.27072,0.00101988,2.78103e-06,-180.528,5,0,0.361105,0.0911232,4.31631,0.00161652,4.13889e-06,-210.077,5,0
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,22,0.149615,1.58961e-07,3.996,0.00107567,7.98198e-09,-183.039,5,0,0.310951,4.10368e-07,2.18599,0.000945328,0.130693,-149.912,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,22,0.155787,3.54305e-07,12.9206,0.000735051,6.25853e-07,-149.886,5,0,0.294055,1.08253e-08,3.37901,0.00106984,1.37587e-08,-183.87,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,22,0.209993,0.0143413,4.53794,0.000990436,5.60827e-09,-178.957,5,0,0.0972245,3.60161e-07,13.4091,0.000933401,0.113913,-172.026,5,0
15,1100,15,1000,1000,0.87,0.2,0,0.09,0,0.002,22,0.209993,0.0143413,4.53794,0.000990436,5.60827e-09,-178.957,5,0,0.131222,3.60755e-08,6.1487,0.000799173,8.03771e-10,-152.392,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,23,0.293107,0.0048033,4.27072,0.00101988,2.78103e-06,-180.528,5,0,0.246817,0.0502841,4.47988,0.00113039,0.0908931,-169.024,5,0
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,23,0.293107,0.0048033,4.27072,0.00101988,2.78103e-06,-180.528,5,0,0.391956,0.0874838,4.28557,0.00130593,0.214116,-176.145,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,23,0.302992,0.0875222,5,0.00126134,1.87443e-07,-169.58,5,0,2.39627,0.0807948,2.04311,0.00111795,22041.2,-154.683,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,23,0.878535,0.168696,4.57904,0.00107239,1.40311e-06,-157.639,5,0,2.55729,0.0418137,2.0077,0.00112217,10301,-154.125,5,0
15,1100,15,1000,1000,0.87,0.2,0,0.09,0,0.002,23,0.302992,0.0875222,5,0.00126134,1.87443e-07,-169.58,5,0,0.128694,1.80503e-05,4.78941,0.000735307,0.0321877,-135.025,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,24,0.302992,0.0875222,5,0.00126134,1.87443e-07,-169.58,5,0,0.377581,0.112731,4,0.00135246,0.136354,-158.547,5,0
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,24,0.302992,0.0875222,5,0.00126134,1.87443e-07,-169.58,5,0,0.682021,0.139779,4.28079,0.0010826,63.0666,-151.353,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,24,0.350775,0.0949854,8.34598,0.00105022,3.23072e-06,-156.9,5,0,0.208446,3.98222e-09,7.00202,0.00086578,5.87351e-06,-170.236,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,24,0.350775,0.0949854,8.34598,0.00105022,3.23072e-06,-156.9,5,0,0.323139,0.0549368,4.30694,0.00144114,0.0627931,-216.655,5,0
15,1100,15,1000,1000,0.87,0.2,0,0.09,0,0.002,24,0.350775,0.0949854,8.34598,0.00105022,3.23072e-06,-156.9,5,0,0.294055,1.08253e-08,3.37901,0.00106984,1.37587e-08,-183.87,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,25,0.187951,0.0179721,4.64409,0.00100835,4.18056e-07,-166.619,5,0,0.168212,3.76312e-06,3.44188,0.00100371,0.0848577,-169.845,5,0
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,25,0.187951,0.0179721,4.64409,0.00100835,4.18056e-07,-166.619,5,0,0.296657,9.21545e-10,2.25535,0.00114069,0.0897444,-187.985,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,25,0.168435,2.44658e-05,4.96058,0.00100235,1.31763e-05,-182.985,5,0,0.190705,4.03804e-08,7.00001,0.000805913,3.27078e-07,-160.323,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,25,0.168435,2.44658e-05,4.96058,0.00100235,1.31763e-05,-182.985,5,0,0.296657,9.21545e-10,2.25535,0.00114069,0.0897444,-187.985,5,0
15,1100,15,1000,1000,0.87,0.2,0,0.09,0,0.002,25,0.168435,2.44658e-05,4.96058,0.00100235,1.31763e-05,-182.985,5,0,0.190705,4.03804e-08,7.00001,0.000805913,3.27078e-07,-160.323,5,0
