carryingcap_is,carryingcap_main,crown_age,init_n_main_cls,init_n_main_sps,ana,clado_is,clado_main,ext_is,ext_main,mig_to_is,rng_seed,lambda_c,mu,K,gamma,lambda_a,loglik,df,conv,lambda_c,mu,K,gamma,lambda_a,loglik,df,conv
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,31,0.0819681,1.84069e-07,20.8982,0.000801718,0.831306,-141.796,5,0,0.143108,8.17084e-07,3,0.000668687,6.76498,-105.281,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,31,0.0819681,1.84069e-07,20.8982,0.000801718,0.831306,-141.796,5,0,0.051365,5.90394e-07,18.8047,0.000866155,0.580191,-131.089,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,31,0.0819681,1.84069e-07,20.8982,0.000801718,0.831306,-141.796,5,0,0.161486,6.52672e-07,2.99984,0.000600108,422.516,-97.1938,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,32,0.0819681,1.84069e-07,20.8982,0.000801718,0.831306,-141.796,5,0,0.0873104,1.5936e-07,37.4768,0.000734602,0.742988,-136.871,5,0
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,32,0.0819681,1.84069e-07,20.8982,0.000801718,0.831306,-141.796,5,0,0.0873104,1.5936e-07,37.4768,0.000734602,0.742988,-136.871,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,32,0.0457661,3.5174e-08,57.7883,0.000801758,0.108105,-128.046,5,0,0.0923659,1.98444e-05,4.00004,0.000935363,0.567478,-139.966,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,32,5.70505,5.73925e-05,1.00351,0.000942119,0.889188,-122.021,5,0,0.0559319,2.83911e-09,32.4866,0.00100134,1.23721,-154.383,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,33,NA
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,33,5.70505,5.73925e-05,1.00351,0.000942119,0.889188,-122.021,5,0,0.118811,1.2197e-09,3.71256,0.000869437,0.388349,-142.984,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,33,3.03679,0.0178703,1.01412,0.000973564,0.130758,-125.436,5,0,22.913,0.134286,1.00416,0.00175362,0.29774,-118.4,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,33,0.0535263,6.44967e-09,192.305,0.0010003,0.224166,-164.44,5,0,0.130795,0.0494667,6.40487,0.000930164,41.4067,-119.854,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,34,0.0569554,0.11677,16.4727,0.00179529,0.225902,-141.529,5,0,0.04953,4.94552e-07,3.54301,0.000871019,0.191147,-128.282,5,0
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,34,2.26082,0.0500623,1.02346,0.00126271,0.60276,-128.46,5,0,0.0175874,1.37903e-07,84990.4,0.000865899,19873.5,-114.738,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,34,0.0535263,6.44967e-09,192.305,0.0010003,0.224166,-164.44,5,0,0.0656725,9.24397e-06,3.0006,0.000937377,0.146182,-139.703,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,34,0.0535263,6.44967e-09,192.305,0.0010003,0.224166,-164.44,5,0,0.0886947,4.10704e-10,13.6581,0.000933289,0.237801,-166.829,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,35,NA
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,35,0.0940949,2.10458e-08,2.90651,0.00107002,0.661136,-152.775,5,0,0.0717763,0.0412209,79684,0.000835122,0.885438,-107.088,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,35,0.0535263,6.44967e-09,192.305,0.0010003,0.224166,-164.44,5,0,0.0886947,4.10704e-10,13.6581,0.000933289,0.237801,-166.829,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,35,0.0535263,6.44967e-09,192.305,0.0010003,0.224166,-164.44,5,0,0.0604267,1.6127e-05,27238.2,0.000801684,0.692026,-137.566,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,36,NA
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,36,0.0413166,4.94819e-06,69001.1,0.0010667,0.411089,-160.605,5,0,0.0588158,6.88837e-12,6.47314,0.000867854,620.01,-129.057,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,36,0.0535263,6.44967e-09,192.305,0.0010003,0.224166,-164.44,5,0,0.0356904,6.00587e-07,77229.8,0.000665531,89311.7,-100.464,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,36,0.0535263,6.44967e-09,192.305,0.0010003,0.224166,-164.44,5,0,0.0846121,1.50471e-10,7.18221,0.000734951,0.110013,-129.433,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,37,0.0940949,2.10458e-08,2.90651,0.00107002,0.661136,-152.775,5,0,0.051052,4.69426e-06,2.99999,0.000799512,0.3611,-117.095,5,0
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,37,3.03679,0.0178703,1.01412,0.000973564,0.130758,-125.436,5,0,847.665,4.36271e-09,1.00004,0.000800831,0.136751,-117.224,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,37,0.0535263,6.44967e-09,192.305,0.0010003,0.224166,-164.44,5,0,0.0656725,9.24397e-06,3.0006,0.000937377,0.146182,-139.703,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,37,0.0535263,6.44967e-09,192.305,0.0010003,0.224166,-164.44,5,0,0.0880336,1.60777e-05,2.45213,0.000937194,1.30802,-129.069,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,38,0.0896023,3.76402e-06,26.7206,0.000730483,0.185346,-136.492,5,0,0.400167,0.15292,3,0.00141031,61020.8,-126.107,5,0
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,38,3.03679,0.0178703,1.01412,0.000973564,0.130758,-125.436,5,0,0.184436,5.75374e-07,2.24607,0.00093942,0.189827,-150.305,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,38,0.0535263,6.44967e-09,192.305,0.0010003,0.224166,-164.44,5,0,0.0462947,2.07283e-07,2.99998,0.00107105,0.307787,-148.867,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,38,0.0535263,6.44967e-09,192.305,0.0010003,0.224166,-164.44,5,0,0.0931441,4.66814e-08,9.99735,0.000665613,3571.56,-115.915,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,39,0.0781926,0.0650973,721457,0.000848256,0.442828,-97.1978,5,0,0.0538555,9.56561e-07,27109.5,0.000997683,0.176674,-169.363,5,0
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,39,0.0219516,1.16181e-08,17.4912,0.00106788,0.199627,-149.542,5,0,0.204434,0.0506927,3.00001,0.00100627,0.0864385,-131.524,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,39,0.0535263,6.44967e-09,192.305,0.0010003,0.224166,-164.44,5,0,0.0731642,8.22929e-09,8.00057,0.00066638,0.177689,-110.78,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,39,136.409,3.49368e-05,1.00022,0.00115402,0.172446,-160.616,5,0,0.04953,4.94552e-07,3.54301,0.000871019,0.191147,-128.282,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,40,0.400167,0.15292,3,0.00141031,61020.8,-126.107,5,0,0.0688654,1.03868e-07,821065,0.000731913,0.205937,-129.693,5,0
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,40,66.6361,2.41605e-09,1.00063,0.00114179,0.169549,-163.482,5,0,0.400167,0.15292,3,0.00141031,61020.8,-126.107,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,40,136.409,3.49368e-05,1.00022,0.00115402,0.172446,-160.616,5,0,0.0492099,3.27853e-06,inf,0.000935389,3.18542,-143.768,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,40,136.409,3.49368e-05,1.00022,0.00115402,0.172446,-160.616,5,0,0.0512413,9.34931e-07,37403.8,0.00093171,0.174855,-152.133,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,41,0.400167,0.15292,3,0.00141031,61020.8,-126.107,5,0,0.127713,1.07483e-07,8.73565,0.000732825,0.0899376,-145.184,5,0
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,41,66.6361,2.41605e-09,1.00063,0.00114179,0.169549,-163.482,5,0,0.400167,0.15292,3,0.00141031,61020.8,-126.107,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,41,136.409,3.49368e-05,1.00022,0.00115402,0.172446,-160.616,5,0,0.0492099,3.27853e-06,inf,0.000935389,3.18542,-143.768,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,41,136.409,3.49368e-05,1.00022,0.00115402,0.172446,-160.616,5,0,0.0492099,3.27853e-06,inf,0.000935389,3.18542,-143.768,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,42,NA
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,42,66.6361,2.41605e-09,1.00063,0.00114179,0.169549,-163.482,5,0,0.400167,0.15292,3,0.00141031,61020.8,-126.107,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,42,136.409,3.49368e-05,1.00022,0.00115402,0.172446,-160.616,5,0,0.0492099,3.27853e-06,inf,0.000935389,3.18542,-143.768,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,42,66.6361,2.41605e-09,1.00063,0.00114179,0.169549,-163.482,5,0,0.0317358,1.37586e-08,6.07364,0.00086786,8822.91,-118.754,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,43,0.400167,0.15292,3,0.00141031,61020.8,-126.107,5,0,0.0947159,0.117098,3.10534e+06,0.00179936,0.236307,-154.516,5,0
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,43,0.400167,0.15292,3,0.00141031,61020.8,-126.107,5,0,0.0857705,0.0177845,10.8565,0.000806169,0.208168,-118.245,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,43,66.6361,2.41605e-09,1.00063,0.00114179,0.169549,-163.482,5,0,0.400167,0.15292,3,0.00141031,61020.8,-126.107,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,43,66.6361,2.41605e-09,1.00063,0.00114179,0.169549,-163.482,5,0,0.400167,0.15292,3,0.00141031,61020.8,-126.107,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,44,0.400167,0.15292,3,0.00141031,61020.8,-126.107,5,0,9.42482,0.122963,1.00607,0.00201643,0.233863,-137.973,5,0
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,44,0.400167,0.15292,3,0.00141031,61020.8,-126.107,5,0,0.0688654,1.03868e-07,821065,0.000731913,0.205937,-129.693,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,44,0.100767,4.6275e-05,4.0007,0.00120602,0.306186,-186.399,5,0,0.0317358,1.37586e-08,6.07364,0.00086786,8822.91,-118.754,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,44,66.6361,2.41605e-09,1.00063,0.00114179,0.169549,-163.482,5,0,0.0317358,1.37586e-08,6.07364,0.00086786,8822.91,-118.754,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,45,0.400167,0.15292,3,0.00141031,61020.8,-126.107,5,0,2.43808,1.09823e-06,1.01236,0.00114061,0.177494,-160.341,5,0
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,45,0.400167,0.15292,3,0.00141031,61020.8,-126.107,5,0,0.0870127,2.49917e-08,inf,0.000733025,4.97753,-135.138,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,45,0.400167,0.15292,3,0.00141031,61020.8,-126.107,5,0,2882.06,0.0766558,1.00002,0.00145515,20.9871,-123.202,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,45,0.0677199,1.37598e-10,9.25649,0.000732092,0.243238,-124.296,5,0,0.104557,7.64556e-09,4.00001,0.000736643,0.194398,-122.353,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,46,0.0606563,1.51232e-07,3.00031,0.000737119,0.101243,-114.212,5,0,0.0703618,3.46602e-08,8.87195,0.000732364,0.274063,-123.582,5,0
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,46,0.400167,0.15292,3,0.00141031,61020.8,-126.107,5,0,0.101464,5.23406e-06,3.56029,0.000935399,0.157544,-154.971,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,46,0.400167,0.15292,3,0.00141031,61020.8,-126.107,5,0,0.15773,4.24664e-07,7.01776,0.000735907,0.256987,-133.595,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,46,0.400167,0.15292,3,0.00141031,61020.8,-126.107,5,0,0.133621,9.35655e-07,4,0.000933867,9346.29,-141.053,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,47,NA
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,47,0.400167,0.15292,3,0.00141031,61020.8,-126.107,5,0,0.133621,9.35655e-07,4,0.000933867,9346.29,-141.053,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,47,0.0677199,1.37598e-10,9.25649,0.000732092,0.243238,-124.296,5,0,0.143341,3.54405e-06,4.99996,0.000798713,0.163286,-140.619,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,47,0.0677199,1.37598e-10,9.25649,0.000732092,0.243238,-124.296,5,0,0.0370752,0.00122999,483209,0.00101071,15.723,-140.122,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,48,0.400167,0.15292,3,0.00141031,61020.8,-126.107,5,0,2.59333,0.0501727,1.01161,0.00129327,0.240451,-125.92,5,0
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,48,0.400167,0.15292,3,0.00141031,61020.8,-126.107,5,0,0.0310144,9.87313e-07,508207,0.000866654,0.204193,-130.524,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,48,0.0677199,1.37598e-10,9.25649,0.000732092,0.243238,-124.296,5,0,0.104557,7.64556e-09,4.00001,0.000736643,0.194398,-122.353,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,48,0.400167,0.15292,3,0.00141031,61020.8,-126.107,5,0,0.0774095,6.77344e-06,16198.9,0.000600158,0.437707,-121.081,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,49,0.0606563,1.51232e-07,3.00031,0.000737119,0.101243,-114.212,5,0,0.0703618,3.46602e-08,8.87195,0.000732364,0.274063,-123.582,5,0
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,49,0.400167,0.15292,3,0.00141031,61020.8,-126.107,5,0,0.0606319,0.054241,2.22332e+06,0.0012686,65.3882,-135.62,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,49,0.400167,0.15292,3,0.00141031,61020.8,-126.107,5,0,0.0820202,3.43738e-10,203599,0.00079937,0.152413,-142.991,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,49,NA
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,50,NA
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,50,0.400167,0.15292,3,0.00141031,61020.8,-126.107,5,0,0.0601882,2.2443e-06,217047,0.00086573,0.276036,-152.378,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,50,NA
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,50,0.400167,0.15292,3,0.00141031,61020.8,-126.107,5,0,0.0606319,0.054241,2.22332e+06,0.0012686,65.3882,-135.62,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,51,0.0606563,1.51232e-07,3.00031,0.000737119,0.101243,-114.212,5,0,0.0703618,3.46602e-08,8.87195,0.000732364,0.274063,-123.582,5,0
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,51,0.400167,0.15292,3,0.00141031,61020.8,-126.107,5,0,0.0947159,0.117098,3.10534e+06,0.00179936,0.236307,-154.516,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,51,0.400167,0.15292,3,0.00141031,61020.8,-126.107,5,0,0.0606319,0.054241,2.22332e+06,0.0012686,65.3882,-135.62,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,51,0.400167,0.15292,3,0.00141031,61020.8,-126.107,5,0,0.15773,4.24664e-07,7.01776,0.000735907,0.256987,-133.595,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,52,0.400167,0.15292,3,0.00141031,61020.8,-126.107,5,0,0.0870127,2.49917e-08,inf,0.000733025,4.97753,-135.138,5,0
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,52,0.400167,0.15292,3,0.00141031,61020.8,-126.107,5,0,0.0839418,0.180848,7.03557,0.00237436,0.32018,-136.799,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,52,0.400167,0.15292,3,0.00141031,61020.8,-126.107,5,0,0.188746,8.86885e-06,7.15544,0.000600548,7158.77,-123.207,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,52,0.400167,0.15292,3,0.00141031,61020.8,-126.107,5,0,2882.06,0.0766558,1.00002,0.00145515,20.9871,-123.202,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,53,0.400167,0.15292,3,0.00141031,61020.8,-126.107,5,0,0.123061,2.62746e-10,6.75233,0.000667395,0.53952,-115.015,5,0
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,53,0.400167,0.15292,3,0.00141031,61020.8,-126.107,5,0,0.0829859,0.0783668,3.16718e+06,0.000902761,0.528531,-96.3261,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,53,0.400167,0.15292,3,0.00141031,61020.8,-126.107,5,0,0.0633535,4.33484e-07,inf,0.000933734,6.76375,-153.024,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,53,0.400167,0.15292,3,0.00141031,61020.8,-126.107,5,0,0.121776,4.60986e-06,3.99993,0.000801572,0.204747,-131.804,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,54,0.400167,0.15292,3,0.00141031,61020.8,-126.107,5,0,0.0820202,3.43738e-10,203599,0.00079937,0.152413,-142.991,5,0
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,54,0.400167,0.15292,3,0.00141031,61020.8,-126.107,5,0,0.0774095,6.77344e-06,16198.9,0.000600158,0.437707,-121.081,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,54,0.400167,0.15292,3,0.00141031,61020.8,-126.107,5,0,0.0839418,0.180848,7.03557,0.00237436,0.32018,-136.799,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,54,66.6361,2.41605e-09,1.00063,0.00114179,0.169549,-163.482,5,0,0.400167,0.15292,3,0.00141031,61020.8,-126.107,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,55,0.120272,1.28137e-10,6.10262,0.000601077,750.964,-111.923,5,0,0.0708916,5.51065e-07,3.00003,0.000735612,0.149997,-111.849,5,0
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,55,0.0219516,1.16181e-08,17.4912,0.00106788,0.199627,-149.542,5,0,847.665,4.36271e-09,1.00004,0.000800831,0.136751,-117.224,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,55,0.120272,1.28137e-10,6.10262,0.000601077,750.964,-111.923,5,0,0.1298,0.0948204,17.3493,0.00103532,0.327473,-110.468,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,55,0.134808,1.72496e-05,4.00014,0.000874952,0.190511,-145.143,5,0,0.104557,7.64556e-09,4.00001,0.000736643,0.194398,-122.353,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,56,0.0473964,1.83459e-07,3.11447,0.00106977,0.159738,-156.02,5,0,0.0235953,1.36531e-07,12.2882,0.00106804,0.233686,-148.185,5,0
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,56,0.0473964,1.83459e-07,3.11447,0.00106977,0.159738,-156.02,5,0,0.147893,4.76953e-06,4.00005,0.000868604,0.250979,-142.877,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,56,0.099258,2.1792e-07,5.16027,0.000801667,0.122845,-137.049,5,0,0.127692,0.0162224,4.36906,0.000868052,0.153363,-135.101,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,56,0.0473964,1.83459e-07,3.11447,0.00106977,0.159738,-156.02,5,0,0.147893,4.76953e-06,4.00005,0.000868604,0.250979,-142.877,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,57,0.0541635,0.00458287,660333,0.00102681,0.25857,-154.936,5,0,2.59333,0.0501727,1.01161,0.00129327,0.240451,-125.92,5,0
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,57,0.099258,2.1792e-07,5.16027,0.000801667,0.122845,-137.049,5,0,0.057816,0.021863,16088.2,0.00113405,0.283036,-153.961,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,57,0.099258,2.1792e-07,5.16027,0.000801667,0.122845,-137.049,5,0,0.0882269,2.94021e-07,2.58856,0.000936316,13.8822,-132.201,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,57,9.23433,0.102241,1.02245,0.00114034,0.86371,-107.494,5,0,0.086222,4.2896e-08,2.79172,0.00100077,0.236393,-149.182,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,58,0.0554614,1.57352e-06,344910,0.00080005,0.246418,-132.017,5,0,0.0555709,1.35938e-06,89199.3,0.000798995,0.248996,-131.941,5,0
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,58,0.0628778,4.34987e-08,153723,0.000733869,1.51261,-118.178,5,0,0.0628778,4.34987e-08,153723,0.000733869,1.51261,-118.178,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,58,NA
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,58,0.0543563,0.0584128,8.5676e+06,0.00130609,0.539756,-134.504,5,0,0.0579949,0.0708039,196409,0.00139263,0.859895,-132.938,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,59,0.0653255,1.14461e-06,62.8079,0.000734337,0.570271,-126.255,5,0,0.0653255,1.14461e-06,62.8079,0.000734337,0.570271,-126.255,5,0
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,59,0.114588,3.16064e-06,3.99999,0.000801167,0.333566,-130.206,5,0,0.110892,2.40785e-08,6.19932,0.000602698,0.210127,-110.344,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,59,0.0453772,8.57332e-07,218441,0.00093426,0.151223,-159.269,5,0,0.0495777,1.24589e-05,358304,0.000937213,0.281805,-154.653,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,59,0.0972412,4.038e-07,6.51161,0.000600863,0.131468,-112.312,5,0,0.110892,2.40785e-08,6.19932,0.000602698,0.210127,-110.344,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,60,0.13293,7.51482e-06,2.99994,0.00100366,0.403644,-156.877,5,0,0.14694,0.00549643,2.99999,0.00103103,0.622421,-154.01,5,0
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,60,3.65031,0.0679694,1.01255,0.00151328,0.171572,-145.766,5,0,118.734,0.1925,1.00068,0.00271519,0.405889,-135.628,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,60,NA
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,60,0.183392,0.118014,3.00001,0.00188588,0.355028,-159.338,5,0,0.195095,0.126969,3,0.00195345,0.388663,-158.474,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,61,0.0778061,1.09841e-05,8.67062,0.000734274,0.133286,-126.33,5,0,0.0852134,4.20114e-07,7.99484,0.000736868,0.171789,-125.03,5,0
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,61,0.0685742,1.48426e-06,6.22151e+06,0.000800638,0.146199,-141.937,5,0,0.0484733,6.44888e-08,3.0011,0.000869473,0.149901,-133.182,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,61,0.236724,3.46392e-05,6.99927,0.000669014,0.742215,-115.846,5,0,0.0715905,1.83825e-07,1.47615e+06,0.000800246,0.168011,-140.687,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,61,0.236724,3.46392e-05,6.99927,0.000669014,0.742215,-115.846,5,0,2444.17,2.11125e-08,1.00002,0.000940304,0.0996017,-137.785,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,62,0.0942619,2.26834e-06,3.00004,0.000936395,0.167526,-141.744,5,0,0.176707,0.068628,3.00002,0.00130226,26.6687,-133.824,5,0
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,62,0.0942619,2.26834e-06,3.00004,0.000936395,0.167526,-141.744,5,0,0.0570051,0.0790394,inf,0.00156308,63.9514,-138.705,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,62,NA
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,62,0.110121,3.90708e-06,3.00002,0.00100318,1.54006,-149.988,5,0,0.110352,9.57114e-06,3,0.00100243,8.93132,-149.518,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,63,0.136399,0.0300244,4.03935,0.00100559,0.234533,-136.691,5,0,0.161425,0.0563329,4,0.00112997,0.333442,-134.952,5,0
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,63,0.0720254,2.13373e-07,4.12794,0.000934594,0.240111,-145.451,5,0,0.0720254,2.13373e-07,4.12794,0.000934594,0.240111,-145.451,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,63,0.060507,2.28193e-05,5.88351,0.001135,1080.96,-165.186,5,0,0.060507,2.28193e-05,5.88351,0.001135,1080.96,-165.186,5,0
